Datetime Open High Low Close "Adj Close" Volume
"2021-02-16 09:46:00-05:00" 2138.8798828125 2140.429931640625 2137.074951171875 2140.25 2140.25 4597
"2021-02-16 09:47:00-05:00" 2137.090087890625 2138.989990234375 2134.050048828125 2138.989990234375 2138.989990234375 4473
"2021-02-16 09:48:00-05:00" 2138.969970703125 2140.0 2135.1201171875 2135.510009765625 2135.510009765625 5542
"2021-02-16 09:49:00-05:00" 2136.25 2138.7900390625 2135.510009765625 2136.80859375 2136.80859375 3220
"2021-02-16 09:50:00-05:00" 2137.0 2140.0 2136.35009765625 2140.0 2140.0 5904
"2021-02-16 09:51:00-05:00" 2136.139892578125 2136.139892578125 2136.139892578125 2136.139892578125 2136.139892578125 4059
"2021-02-16 09:52:00-05:00" 2136.449951171875 2137.239990234375 2135.050048828125 2135.050048828125 2135.050048828125 4202
"2021-02-16 09:53:00-05:00" 2135.050048828125 2135.080078125 2134.080078125 2134.080078125 2134.080078125 3035
"2021-02-16 09:54:00-05:00" 2134.409912109375 2134.409912109375 2133.300048828125 2133.989990234375 2133.989990234375 1950
"2021-02-16 09:55:00-05:00" 2134.339599609375 2135.570068359375 2131.719970703125 2131.719970703125 2131.719970703125 5295
"2021-02-16 09:56:00-05:00" 2132.31494140625 2132.31494140625 2130.997314453125 2130.997314453125 2130.997314453125 5725
"2021-02-16 09:57:00-05:00" 2133.669921875 2136.820068359375 2133.56005859375 2136.820068359375 2136.820068359375 2861
"2021-02-16 09:58:00-05:00" 2137.77001953125 2138.0 2135.820068359375 2138.0 2138.0 6529
"2021-02-16 09:59:00-05:00" 2135.449951171875 2140.0 2134.85009765625 2135.43994140625 2135.43994140625 6789
"2021-02-16 10:00:00-05:00" 2133.949951171875 2136.280029296875 2133.949951171875 2136.280029296875 2136.280029296875 2143
"2021-02-16 10:01:00-05:00" 2136.429931640625 2137.89501953125 2134.530029296875 2136.830078125 2136.830078125 2545
"2021-02-16 10:02:00-05:00" 2135.155029296875 2138.760009765625 2135.155029296875 2137.85009765625 2137.85009765625 2202
"2021-02-16 10:03:00-05:00" 2138.93505859375 2138.9599609375 2136.89501953125 2136.89501953125 2136.89501953125 2050
"2021-02-16 10:04:00-05:00" 2136.89990234375 2138.3798828125 2135.610107421875 2137.929931640625 2137.929931640625 3145
"2021-02-16 10:05:00-05:00" 2137.9599609375 2139.989990234375 2137.929931640625 2139.989990234375 2139.989990234375 2342
"2021-02-16 10:06:00-05:00" 2138.10009765625 2142.239990234375 2138.10009765625 2142.239990234375 2142.239990234375 4668
"2021-02-16 10:07:00-05:00" 2141.6201171875 2143.35009765625 2141.6201171875 2142.68994140625 2142.68994140625 2138
"2021-02-16 10:08:00-05:00" 2142.659912109375 2145.0 2141.405029296875 2143.875 2143.875 4290
"2021-02-16 10:09:00-05:00" 2145.0 2147.830078125 2143.875 2147.0 2147.0 6682
"2021-02-16 10:10:00-05:00" 2146.590087890625 2146.590087890625 2142.860107421875 2144.080078125 2144.080078125 2331
"2021-02-16 10:11:00-05:00" 2143.800048828125 2143.800048828125 2142.110107421875 2142.24658203125 2142.24658203125 3699
"2021-02-16 10:12:00-05:00" 2142.25 2143.135009765625 2141.968994140625 2142.320068359375 2142.320068359375 4164
"2021-02-16 10:13:00-05:00" 2142.820068359375 2142.830078125 2138.320068359375 2138.719970703125 2138.719970703125 4793
"2021-02-16 10:14:00-05:00" 2138.719970703125 2138.719970703125 2134.340087890625 2134.340087890625 2134.340087890625 6736
"2021-02-16 10:15:00-05:00" 2133.949951171875 2135.610107421875 2133.949951171875 2135.080078125 2135.080078125 1718
"2021-02-16 10:16:00-05:00" 2136.4599609375 2136.4599609375 2129.5400390625 2131.070068359375 2131.070068359375 7273
"2021-02-16 10:17:00-05:00" 2131.93505859375 2133.030029296875 2131.66748046875 2133.030029296875 2133.030029296875 896
"2021-02-16 10:18:00-05:00" 2134.27001953125 2137.69580078125 2134.27001953125 2137.070068359375 2137.070068359375 3283
"2021-02-16 10:19:00-05:00" 2138.39501953125 2140.169921875 2137.570068359375 2140.169921875 2140.169921875 2344
"2021-02-16 10:20:00-05:00" 2140.909912109375 2142.074951171875 2140.909912109375 2141.830078125 2141.830078125 3289
"2021-02-16 10:21:00-05:00" 2140.429931640625 2140.72509765625 2140.2099609375 2140.219970703125 2140.219970703125 2717
"2021-02-16 10:22:00-05:00" 2140.219970703125 2140.77490234375 2139.52001953125 2140.06494140625 2140.06494140625 2401
"2021-02-16 10:23:00-05:00" 2138.93505859375 2142.926513671875 2138.93505859375 2141.284912109375 2141.284912109375 3394
"2021-02-16 10:24:00-05:00" 2142.45166015625 2143.050048828125 2142.45166015625 2142.889892578125 2142.889892578125 2276
"2021-02-16 10:25:00-05:00" 2142.02001953125 2142.739990234375 2141.076171875 2142.0048828125 2142.0048828125 2392
"2021-02-16 10:26:00-05:00" 2142.010009765625 2142.010009765625 2140.909912109375 2141.3798828125 2141.3798828125 1077
"2021-02-16 10:27:00-05:00" 2141.949951171875 2142.791015625 2141.860107421875 2141.860107421875 2141.860107421875 1867
"2021-02-16 10:28:00-05:00" 2140.449951171875 2142.179931640625 2140.449951171875 2141.419921875 2141.419921875 2849
"2021-02-16 10:29:00-05:00" 2141.68994140625 2143.429931640625 2140.85498046875 2143.429931640625 2143.429931640625 3834
"2021-02-16 10:30:00-05:00" 2143.429931640625 2144.139892578125 2142.804931640625 2142.919921875 2142.919921875 4137
"2021-02-16 10:31:00-05:00" 2143.739990234375 2145.7099609375 2143.489990234375 2145.1201171875 2145.1201171875 4234
"2021-02-16 10:32:00-05:00" 2145.070068359375 2145.280029296875 2144.489990234375 2145.1298828125 2145.1298828125 3017
"2021-02-16 10:33:00-05:00" 2145.760009765625 2147.419921875 2145.760009765625 2145.989990234375 2145.989990234375 3293
"2021-02-16 10:34:00-05:00" 2145.4150390625 2146.260009765625 2145.340087890625 2146.070068359375 2146.070068359375 4410
"2021-02-16 10:35:00-05:00" 2146.14990234375 2147.56005859375 2146.044677734375 2147.469970703125 2147.469970703125 4959
"2021-02-16 10:36:00-05:00" 2147.449951171875 2148.0 2145.344970703125 2145.659912109375 2145.659912109375 6847
"2021-02-16 10:37:00-05:00" 2146.760009765625 2147.4599609375 2146.614990234375 2146.8798828125 2146.8798828125 2297
"2021-02-16 10:38:00-05:00" 2146.85009765625 2149.27001953125 2146.47509765625 2148.699951171875 2148.699951171875 13500
"2021-02-16 10:39:00-05:00" 2148.364990234375 2151.6201171875 2147.909912109375 2151.47998046875 2151.47998046875 13708
"2021-02-16 10:40:00-05:00" 2151.47998046875 2152.679931640625 2151.0400390625 2151.0400390625 2151.0400390625 4594
"2021-02-16 10:41:00-05:00" 2150.0 2150.0 2148.39990234375 2148.889892578125 2148.889892578125 8356
"2021-02-16 10:42:00-05:00" 2149.300048828125 2149.300048828125 2146.3701171875 2147.320068359375 2147.320068359375 6110
"2021-02-16 10:43:00-05:00" 2148.199951171875 2149.81005859375 2147.6201171875 2147.6201171875 2147.6201171875 2272
"2021-02-16 10:44:00-05:00" 2147.010009765625 2147.663330078125 2145.169921875 2145.3701171875 2145.3701171875 4059
"2021-02-16 10:45:00-05:00" 2146.85009765625 2146.9560546875 2146.85009765625 2146.9560546875 2146.9560546875 1368
"2021-02-16 10:46:00-05:00" 2146.949951171875 2147.77001953125 2145.157470703125 2147.75 2147.75 4020
"2021-02-16 10:47:00-05:00" 2146.25 2148.969970703125 2145.75 2148.969970703125 2148.969970703125 3657
"2021-02-16 10:48:00-05:00" 2148.969970703125 2148.969970703125 2144.409912109375 2144.509521484375 2144.509521484375 6294
"2021-02-16 10:49:00-05:00" 2144.530029296875 2146.530029296875 2143.840087890625 2146.530029296875 2146.530029296875 5218
"2021-02-16 10:50:00-05:00" 2146.969970703125 2148.199951171875 2145.75 2146.219970703125 2146.219970703125 2883
"2021-02-16 10:51:00-05:00" 2145.965087890625 2148.5 2145.52001953125 2147.97998046875 2147.97998046875 4122
"2021-02-16 10:52:00-05:00" 2147.97998046875 2148.0 2144.60009765625 2144.60009765625 2144.60009765625 5010
"2021-02-16 10:53:00-05:00" 2144.175048828125 2144.39990234375 2142.669921875 2142.669921875 2142.669921875 2539
"2021-02-16 10:54:00-05:00" 2142.669921875 2142.669921875 2138.77001953125 2139.5 2139.5 6521
"2021-02-16 10:55:00-05:00" 2137.300048828125 2137.300048828125 2135.8701171875 2135.8701171875 2135.8701171875 2499
"2021-02-16 10:56:00-05:00" 2136.800048828125 2137.6201171875 2136.135009765625 2137.6201171875 2137.6201171875 1777
"2021-02-16 10:57:00-05:00" 2141.0 2142.93994140625 2140.695068359375 2142.93994140625 2142.93994140625 1924
"2021-02-16 10:58:00-05:00" 2142.8798828125 2142.8798828125 2139.943115234375 2139.949951171875 2139.949951171875 1989
"2021-02-16 10:59:00-05:00" 2139.56005859375 2140.320068359375 2139.56005859375 2140.2900390625 2140.2900390625 1848
"2021-02-16 11:00:00-05:00" 2140.2900390625 2140.2900390625 2138.550048828125 2138.580078125 2138.580078125 5094
"2021-02-16 11:01:00-05:00" 2139.860107421875 2140.179931640625 2139.7099609375 2140.179931640625 2140.179931640625 638
"2021-02-16 11:02:00-05:00" 2138.570068359375 2138.679931640625 2138.280029296875 2138.679931640625 2138.679931640625 1048
"2021-02-16 11:03:00-05:00" 2139.27001953125 2140.4599609375 2139.010009765625 2139.090087890625 2139.090087890625 2611
"2021-02-16 11:04:00-05:00" 2138.5703125 2138.5703125 2138.1201171875 2138.1201171875 2138.1201171875 1171
"2021-02-16 11:05:00-05:00" 2138.639892578125 2138.639892578125 2136.35009765625 2136.35009765625 2136.35009765625 2348
"2021-02-16 11:06:00-05:00" 2136.4716796875 2137.29248046875 2136.14990234375 2136.14990234375 2136.14990234375 1410
"2021-02-16 11:07:00-05:00" 2134.090087890625 2134.090087890625 2133.0 2133.925048828125 2133.925048828125 2060
"2021-02-16 11:08:00-05:00" 2135.195068359375 2135.195068359375 2131.64990234375 2131.64990234375 2131.64990234375 2423
"2021-02-16 11:09:00-05:00" 2131.864990234375 2134.23876953125 2130.909912109375 2131.5 2131.5 2022
"2021-02-16 11:10:00-05:00" 2133.4599609375 2134.52001953125 2133.030029296875 2133.070068359375 2133.070068359375 2324
"2021-02-16 11:11:00-05:00" 2133.840087890625 2134.02001953125 2133.840087890625 2133.989990234375 2133.989990234375 2301
"2021-02-16 11:12:00-05:00" 2133.989990234375 2133.989990234375 2133.820068359375 2133.820068359375 2133.820068359375 1078
"2021-02-16 11:13:00-05:00" 2134.429931640625 2136.0 2134.429931640625 2135.2099609375 2135.2099609375 2129
"2021-02-16 11:14:00-05:00" 2133.330078125 2136.14990234375 2133.330078125 2136.14990234375 2136.14990234375 1437
"2021-02-16 11:15:00-05:00" 2137.02490234375 2138.235107421875 2137.02490234375 2137.1298828125 2137.1298828125 4332
"2021-02-16 11:17:00-05:00" 2135.909912109375 2137.739990234375 2135.909912109375 2137.4599609375 2137.4599609375 1681
"2021-02-16 11:18:00-05:00" 2138.6201171875 2138.75 2138.6201171875 2138.75 2138.75 1634
"2021-02-16 11:19:00-05:00" 2140.0 2140.030029296875 2139.815185546875 2139.815185546875 2139.815185546875 1651
"2021-02-16 11:20:00-05:00" 2139.81005859375 2139.81005859375 2137.5 2137.929931640625 2137.929931640625 1907
"2021-02-16 11:21:00-05:00" 2138.02001953125 2138.02001953125 2137.929931640625 2137.929931640625 2137.929931640625 758
"2021-02-16 11:22:00-05:00" 2138.52001953125 2138.699951171875 2138.52001953125 2138.699951171875 2138.699951171875 2085
"2021-02-16 11:23:00-05:00" 2138.699951171875 2138.699951171875 2137.2900390625 2138.0 2138.0 3025
"2021-02-16 11:24:00-05:00" 2135.7900390625 2135.7900390625 2135.780029296875 2135.7900390625 2135.7900390625 929
"2021-02-16 11:25:00-05:00" 2134.469970703125 2134.5693359375 2132.659912109375 2134.5693359375 2134.5693359375 3070
"2021-02-16 11:26:00-05:00" 2134.510009765625 2134.510009765625 2134.0 2134.0 2134.0 621
"2021-02-16 11:27:00-05:00" 2133.0 2133.530029296875 2133.0 2133.530029296875 2133.530029296875 978
"2021-02-16 11:28:00-05:00" 2133.0 2133.239990234375 2130.839599609375 2131.5 2131.5 3473
"2021-02-16 11:29:00-05:00" 2131.5 2132.159912109375 2131.5 2131.969970703125 2131.969970703125 1867
"2021-02-16 11:30:00-05:00" 2131.0 2131.0 2129.0 2129.89990234375 2129.89990234375 4580
"2021-02-16 11:31:00-05:00" 2129.1201171875 2130.110107421875 2129.1201171875 2130.110107421875 2130.110107421875 1634
"2021-02-16 11:32:00-05:00" 2130.110107421875 2130.110107421875 2130.110107421875 2130.110107421875 2130.110107421875 854
"2021-02-16 11:33:00-05:00" 2128.800048828125 2128.89990234375 2128.0 2128.0 2128.0 2173
"2021-02-16 11:34:00-05:00" 2130.0 2133.97998046875 2130.0 2133.97998046875 2133.97998046875 4610
"2021-02-16 11:36:00-05:00" 2135.889892578125 2135.889892578125 2135.889892578125 2135.889892578125 2135.889892578125 662
"2021-02-16 11:37:00-05:00" 2134.889892578125 2135.308349609375 2134.643310546875 2135.1298828125 2135.1298828125 1091
"2021-02-16 11:38:00-05:00" 2135.1298828125 2135.22998046875 2134.043701171875 2135.219970703125 2135.219970703125 1368
"2021-02-16 11:39:00-05:00" 2134.85009765625 2134.85009765625 2134.699951171875 2134.7099609375 2134.7099609375 766
"2021-02-16 11:40:00-05:00" 2134.7099609375 2134.85009765625 2134.489990234375 2134.85009765625 2134.85009765625 2532
"2021-02-16 11:41:00-05:00" 2135.679931640625 2135.89501953125 2135.16015625 2135.820068359375 2135.820068359375 1354
"2021-02-16 11:42:00-05:00" 2136.2099609375 2136.2099609375 2135.169921875 2135.169921875 2135.169921875 1426
"2021-02-16 11:43:00-05:00" 2135.780029296875 2136.75 2135.159912109375 2135.889892578125 2135.889892578125 3364
"2021-02-16 11:44:00-05:00" 2135.91650390625 2135.91650390625 2135.6298828125 2135.6298828125 2135.6298828125 2198
"2021-02-16 11:45:00-05:00" 2132.35009765625 2133.777099609375 2132.35009765625 2133.777099609375 2133.777099609375 644
"2021-02-16 11:46:00-05:00" 2133.72998046875 2133.72998046875 2133.22998046875 2133.22998046875 2133.22998046875 1051
"2021-02-16 11:47:00-05:00" 2132.550048828125 2132.550048828125 2130.800048828125 2130.800048828125 2130.800048828125 1154
"2021-02-16 11:48:00-05:00" 2131.050048828125 2131.050048828125 2130.1298828125 2130.1298828125 2130.1298828125 1013
"2021-02-16 11:49:00-05:00" 2129.89990234375 2130.530029296875 2129.570068359375 2130.530029296875 2130.530029296875 4188
"2021-02-16 11:50:00-05:00" 2129.85009765625 2130.0 2129.0 2130.0 2130.0 3620
"2021-02-16 11:51:00-05:00" 2127.85009765625 2127.85009765625 2126.280029296875 2126.429931640625 2126.429931640625 2223
"2021-02-16 11:52:00-05:00" 2126.8701171875 2127.7900390625 2126.0 2127.7900390625 2127.7900390625 1796
"2021-02-16 11:53:00-05:00" 2129.989990234375 2129.989990234375 2129.989990234375 2129.989990234375 2129.989990234375 692
"2021-02-16 11:54:00-05:00" 2129.97998046875 2129.97998046875 2129.2900390625 2129.2900390625 2129.2900390625 754
"2021-02-16 11:55:00-05:00" 2129.2900390625 2129.2900390625 2127.0 2127.0 2127.0 4145
"2021-02-16 11:56:00-05:00" 2128.800048828125 2130.985107421875 2128.1298828125 2130.7900390625 2130.7900390625 3178
"2021-02-16 11:57:00-05:00" 2129.219970703125 2129.219970703125 2129.219970703125 2129.219970703125 2129.219970703125 399
"2021-02-16 11:58:00-05:00" 2127.925537109375 2130.860107421875 2127.925537109375 2130.860107421875 2130.860107421875 3341
"2021-02-16 11:59:00-05:00" 2130.860107421875 2131.10009765625 2129.97998046875 2130.31494140625 2130.31494140625 1606
"2021-02-16 12:00:00-05:00" 2128.35009765625 2129.0400390625 2127.3701171875 2127.3701171875 2127.3701171875 2595
"2021-02-16 12:01:00-05:00" 2128.22998046875 2129.54541015625 2128.22998046875 2129.54541015625 2129.54541015625 1239
"2021-02-16 12:02:00-05:00" 2132.10009765625 2132.10009765625 2131.719970703125 2131.719970703125 2131.719970703125 3351
"2021-02-16 12:04:00-05:00" 2132.75 2132.75 2132.75 2132.75 2132.75 559
"2021-02-16 12:05:00-05:00" 2131.010009765625 2131.010009765625 2130.140869140625 2130.140869140625 2130.140869140625 2049
"2021-02-16 12:06:00-05:00" 2129.0 2129.0 2129.0 2129.0 2129.0 822
"2021-02-16 12:07:00-05:00" 2129.0 2129.0 2128.090087890625 2128.090087890625 2128.090087890625 1690
"2021-02-16 12:08:00-05:00" 2126.43994140625 2126.43994140625 2124.360107421875 2125.31005859375 2125.31005859375 4711
"2021-02-16 12:09:00-05:00" 2125.179931640625 2125.179931640625 2124.989990234375 2124.989990234375 2124.989990234375 1964
"2021-02-16 12:10:00-05:00" 2124.43994140625 2124.64990234375 2123.35009765625 2123.35009765625 2123.35009765625 2831
"2021-02-16 12:11:00-05:00" 2126.139892578125 2126.47021484375 2125.989990234375 2126.47021484375 2126.47021484375 895
"2021-02-16 12:12:00-05:00" 2126.14990234375 2126.14990234375 2124.840087890625 2125.280029296875 2125.280029296875 5703
"2021-02-16 12:13:00-05:00" 2126.60009765625 2128.0 2126.0 2128.0 2128.0 2115
"2021-02-16 12:14:00-05:00" 2129.43994140625 2129.928955078125 2129.25 2129.928955078125 2129.928955078125 1369
"2021-02-16 12:15:00-05:00" 2131.0 2131.867919921875 2131.0 2131.5400390625 2131.5400390625 1551
"2021-02-16 12:16:00-05:00" 2130.989990234375 2131.889892578125 2130.989990234375 2131.0400390625 2131.0400390625 1971
"2021-02-16 12:17:00-05:00" 2128.989990234375 2129.0 2128.489990234375 2128.489990234375 2128.489990234375 847
"2021-02-16 12:18:00-05:00" 2128.93994140625 2129.489990234375 2128.93994140625 2129.489990234375 2129.489990234375 1237
"2021-02-16 12:19:00-05:00" 2128.919921875 2128.929931640625 2127.93994140625 2127.93994140625 2127.93994140625 910
"2021-02-16 12:20:00-05:00" 2127.050048828125 2128.469970703125 2127.050048828125 2128.469970703125 2128.469970703125 2053
"2021-02-16 12:21:00-05:00" 2129.080078125 2129.080078125 2128.97998046875 2129.070068359375 2129.070068359375 1099
"2021-02-16 12:22:00-05:00" 2129.010009765625 2130.169921875 2129.010009765625 2130.169921875 2130.169921875 873
"2021-02-16 12:23:00-05:00" 2130.669921875 2132.56005859375 2130.669921875 2132.389892578125 2132.389892578125 2400
"2021-02-16 12:24:00-05:00" 2132.739990234375 2135.010009765625 2132.739990234375 2135.010009765625 2135.010009765625 3442
"2021-02-16 12:25:00-05:00" 2134.199951171875 2135.0 2134.199951171875 2134.969970703125 2134.969970703125 1233
"2021-02-16 12:26:00-05:00" 2135.050048828125 2135.050048828125 2135.050048828125 2135.050048828125 2135.050048828125 1144
"2021-02-16 12:27:00-05:00" 2134.199951171875 2134.889892578125 2134.199951171875 2134.889892578125 2134.889892578125 945
"2021-02-16 12:28:00-05:00" 2134.7900390625 2135.39990234375 2134.7900390625 2135.39990234375 2135.39990234375 1941
"2021-02-16 12:29:00-05:00" 2135.72998046875 2137.31005859375 2135.72998046875 2136.760009765625 2136.760009765625 2807
"2021-02-16 12:30:00-05:00" 2136.760009765625 2136.760009765625 2136.72998046875 2136.72998046875 2136.72998046875 957
"2021-02-16 12:31:00-05:00" 2136.4599609375 2136.4599609375 2135.60009765625 2135.60009765625 2135.60009765625 1110
"2021-02-16 12:32:00-05:00" 2135.75 2136.22998046875 2134.929931640625 2135.88037109375 2135.88037109375 1712
"2021-02-16 12:33:00-05:00" 2135.5400390625 2136.1201171875 2135.5400390625 2136.1201171875 2136.1201171875 814
"2021-02-16 12:34:00-05:00" 2136.1298828125 2136.1298828125 2135.510009765625 2135.510009765625 2135.510009765625 774
"2021-02-16 12:35:00-05:00" 2135.5400390625 2136.0400390625 2135.5400390625 2136.0400390625 2136.0400390625 1193
"2021-02-16 12:36:00-05:00" 2134.659912109375 2135.22509765625 2134.3798828125 2134.3798828125 2134.3798828125 1439
"2021-02-16 12:37:00-05:00" 2134.56005859375 2134.570068359375 2133.3798828125 2133.3798828125 2133.3798828125 2224
"2021-02-16 12:38:00-05:00" 2132.239990234375 2132.239990234375 2132.080078125 2132.080078125 2132.080078125 917
"2021-02-16 12:39:00-05:00" 2131.715087890625 2131.715087890625 2130.007080078125 2130.007080078125 2130.007080078125 1038
"2021-02-16 12:40:00-05:00" 2130.280029296875 2130.280029296875 2130.25 2130.25 2130.25 1006
"2021-02-16 12:42:00-05:00" 2130.8701171875 2130.8701171875 2130.72998046875 2130.72998046875 2130.72998046875 1722
"2021-02-16 12:43:00-05:00" 2131.47998046875 2132.320068359375 2131.47998046875 2132.010009765625 2132.010009765625 1279
"2021-02-16 12:44:00-05:00" 2131.60009765625 2131.60009765625 2130.610107421875 2131.35009765625 2131.35009765625 981
"2021-02-16 12:45:00-05:00" 2131.60009765625 2132.580078125 2131.60009765625 2132.0 2132.0 2056
"2021-02-16 12:46:00-05:00" 2131.330078125 2131.330078125 2130.1650390625 2130.35009765625 2130.35009765625 1602
"2021-02-16 12:47:00-05:00" 2130.3701171875 2130.3701171875 2130.3701171875 2130.3701171875 2130.3701171875 1771
"2021-02-16 12:49:00-05:00" 2130.550048828125 2131.2900390625 2130.550048828125 2130.930419921875 2130.930419921875 1924
"2021-02-16 12:50:00-05:00" 2131.35009765625 2131.35009765625 2131.320068359375 2131.320068359375 2131.320068359375 322
"2021-02-16 12:52:00-05:00" 2131.5 2131.89990234375 2131.5 2131.89990234375 2131.89990234375 646
"2021-02-16 12:53:00-05:00" 2132.489990234375 2133.25 2132.449951171875 2133.25 2133.25 1631
"2021-02-16 12:54:00-05:00" 2133.590087890625 2133.590087890625 2133.25 2133.469970703125 2133.469970703125 2285
"2021-02-16 12:56:00-05:00" 2134.391357421875 2134.391357421875 2134.199951171875 2134.330078125 2134.330078125 859
"2021-02-16 12:57:00-05:00" 2134.590087890625 2135.3701171875 2134.590087890625 2134.989990234375 2134.989990234375 4315
"2021-02-16 12:58:00-05:00" 2134.030029296875 2134.030029296875 2134.030029296875 2134.030029296875 2134.030029296875 372
"2021-02-16 12:59:00-05:00" 2135.110107421875 2135.419921875 2135.010009765625 2135.419921875 2135.419921875 2766
"2021-02-16 13:01:00-05:00" 2134.7900390625 2135.6298828125 2134.7900390625 2135.6298828125 2135.6298828125 1105
"2021-02-16 13:02:00-05:00" 2135.6201171875 2135.6201171875 2135.6201171875 2135.6201171875 2135.6201171875 611
"2021-02-16 13:03:00-05:00" 2136.8798828125 2137.9599609375 2136.8798828125 2137.9599609375 2137.9599609375 2776
"2021-02-16 13:04:00-05:00" 2138.85009765625 2140.0 2138.85009765625 2139.840087890625 2139.840087890625 2764
"2021-02-16 13:05:00-05:00" 2139.25 2139.300048828125 2139.1201171875 2139.159912109375 2139.159912109375 1698
"2021-02-16 13:07:00-05:00" 2137.699951171875 2137.699951171875 2137.5 2137.5 2137.5 317
"2021-02-16 13:08:00-05:00" 2137.110107421875 2137.110107421875 2136.75 2137.06005859375 2137.06005859375 3783
"2021-02-16 13:09:00-05:00" 2136.050048828125 2136.050048828125 2135.050048828125 2135.1298828125 2135.1298828125 695
"2021-02-16 13:10:00-05:00" 2135.1298828125 2135.139892578125 2134.199951171875 2135.139892578125 2135.139892578125 2727
"2021-02-16 13:11:00-05:00" 2136.18994140625 2136.39990234375 2136.18994140625 2136.39990234375 2136.39990234375 1128
"2021-02-16 13:12:00-05:00" 2136.39990234375 2136.639892578125 2136.39990234375 2136.639892578125 2136.639892578125 1010
"2021-02-16 13:13:00-05:00" 2136.760009765625 2136.93994140625 2136.760009765625 2136.93994140625 2136.93994140625 804
"2021-02-16 13:14:00-05:00" 2135.800048828125 2135.800048828125 2135.800048828125 2135.800048828125 2135.800048828125 248
"2021-02-16 13:15:00-05:00" 2135.780029296875 2135.780029296875 2135.780029296875 2135.780029296875 2135.780029296875 1986
"2021-02-16 13:16:00-05:00" 2135.22998046875 2135.22998046875 2133.8701171875 2133.8701171875 2133.8701171875 938
"2021-02-16 13:17:00-05:00" 2133.5 2133.5 2133.5 2133.5 2133.5 537
"2021-02-16 13:18:00-05:00" 2133.110107421875 2133.669921875 2132.219970703125 2132.219970703125 2132.219970703125 3214
"2021-02-16 13:20:00-05:00" 2132.10009765625 2132.10009765625 2130.60498046875 2131.280029296875 2131.280029296875 1613
"2021-02-16 13:21:00-05:00" 2131.18994140625 2131.64990234375 2131.18994140625 2131.610107421875 2131.610107421875 1692
"2021-02-16 13:22:00-05:00" 2131.090087890625 2131.090087890625 2131.090087890625 2131.090087890625 2131.090087890625 664
"2021-02-16 13:24:00-05:00" 2132.56005859375 2132.60009765625 2132.43994140625 2132.43994140625 2132.43994140625 1025
"2021-02-16 13:25:00-05:00" 2132.2900390625 2132.2900390625 2131.31005859375 2131.31005859375 2131.31005859375 1269
"2021-02-16 13:26:00-05:00" 2131.489990234375 2131.489990234375 2131.169921875 2131.2099609375 2131.2099609375 946
"2021-02-16 13:27:00-05:00" 2130.489990234375 2131.0 2130.0 2131.0 2131.0 3706
"2021-02-16 13:29:00-05:00" 2131.593017578125 2131.593017578125 2131.590087890625 2131.590087890625 2131.590087890625 336
"2021-02-16 13:30:00-05:00" 2131.590087890625 2131.590087890625 2131.47998046875 2131.47998046875 2131.47998046875 2395
"2021-02-16 13:32:00-05:00" 2130.264892578125 2130.264892578125 2129.10009765625 2129.10009765625 2129.10009765625 1400
"2021-02-16 13:33:00-05:00" 2129.800048828125 2131.169921875 2129.800048828125 2131.169921875 2131.169921875 2199
"2021-02-16 13:34:00-05:00" 2131.330078125 2132.239990234375 2131.330078125 2132.239990234375 2132.239990234375 1164
"2021-02-16 13:35:00-05:00" 2131.97998046875 2132.010009765625 2131.010009765625 2131.2451171875 2131.2451171875 1466
